"   ";"OWNER";"TABLE_NAME";"TABLESPACE_NAME";"CLUSTER_NAME";"IOT_NAME";"STATUS";"PCT_FREE";"PCT_USED";"INI_TRANS";"MAX_TRANS";"INITIAL_EXTENT";"NEXT_EXTENT";"MIN_EXTENTS";"MAX_EXTENTS";"PCT_INCREASE";"FREELISTS";"FREELIST_GROUPS";"LOGGING";"BACKED_UP";"NUM_ROWS";"BLOCKS";"EMPTY_BLOCKS";"AVG_SPACE";"CHAIN_CNT";"AVG_ROW_LEN";"AVG_SPACE_FREELIST_BLOCKS";"NUM_FREELIST_BLOCKS";"DEGREE";"INSTANCES";"CACHE";"TABLE_LOCK";"SAMPLE_SIZE";"LAST_ANALYZED";"PARTITIONED";"IOT_TYPE";"TEMPORARY";"SECONDARY";"NESTED";"BUFFER_POOL";"FLASH_CACHE";"CELL_FLASH_CACHE";"ROW_MOVEMENT";"GLOBAL_STATS";"USER_STATS";"DURATION";"SKIP_CORRUPT";"MONITORING";"CLUSTER_OWNER";"DEPENDENCIES";"COMPRESSION";"COMPRESS_FOR";"DROPPED";"READ_ONLY";"SEGMENT_CREATED";"RESULT_CACHE";"CLUSTERING";"ACTIVITY_TRACKING";"DML_TIMESTAMP";"HAS_IDENTITY";"CONTAINER_DATA";"INMEMORY";"INMEMORY_PRIORITY";"INMEMORY_DISTRIBUTE";"INMEMORY_COMPRESSION";"INMEMORY_DUPLICATE"
"1847";"MDSYS";"OGIS_GEOMETRY_COLUMNS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:15:20";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1848";"MDSYS";"SDO_UNITS_OF_MEASURE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"141";"5";"0";"0";"0";"89";"0";"0";"         1";"         1";"    N";"ENABLED";"141";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1849";"MDSYS";"SDO_PRIME_MERIDIANS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"17";"5";"0";"0";"0";"53";"0";"0";"         1";"         1";"    N";"ENABLED";"17";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1850";"MDSYS";"SDO_ELLIPSOIDS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"104";"5";"0";"0";"0";"87";"0";"0";"         1";"         1";"    N";"ENABLED";"104";"09.01.2016 06:17:29";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1851";"MDSYS";"SDO_DATUMS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"719";"13";"0";"0";"0";"98";"0";"0";"         1";"         1";"    N";"ENABLED";"719";"09.01.2016 06:17:29";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1852";"MDSYS";"SDO_COORD_SYS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"139";"5";"0";"0";"0";"119";"0";"0";"         1";"         1";"    N";"ENABLED";"139";"09.01.2016 06:17:29";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1853";"MDSYS";"SDO_COORD_AXIS_NAMES";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"31";"5";"0";"0";"0";"19";"0";"0";"         1";"         1";"    N";"ENABLED";"31";"09.01.2016 06:17:24";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1854";"MDSYS";"SDO_COORD_AXES";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"292";"5";"0";"0";"0";"26";"0";"0";"         1";"         1";"    N";"ENABLED";"292";"09.01.2016 06:17:24";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1855";"MDSYS";"SDO_COORD_REF_SYS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"5962";"244";"0";"0";"0";"187";"0";"0";"         1";"         1";"    N";"ENABLED";"5962";"09.01.2016 06:17:28";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1856";"MDSYS";"SDO_COORD_OP_METHODS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"129";"5";"0";"0";"0";"89";"0";"0";"         1";"         1";"    N";"ENABLED";"129";"09.01.2016 06:17:25";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1857";"MDSYS";"SDO_COORD_OPS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"3655";"73";"0";"0";"0";"148";"0";"0";"         1";"         1";"    N";"ENABLED";"3655";"09.01.2016 06:17:24";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1858";"MDSYS";"SDO_PREFERRED_OPS_SYSTEM";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1859";"MDSYS";"SDO_PREFERRED_OPS_USER";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1860";"MDSYS";"SDO_COORD_OP_PATHS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"392";"5";"0";"0";"0";"19";"0";"0";"         1";"         1";"    N";"ENABLED";"392";"09.01.2016 06:17:25";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1861";"MDSYS";"SDO_COORD_OP_PARAMS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"179";"5";"0";"0";"0";"64";"0";"0";"         1";"         1";"    N";"ENABLED";"179";"09.01.2016 06:17:25";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1862";"MDSYS";"SDO_COORD_OP_PARAM_USE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"876";"5";"0";"0";"0";"16";"0";"0";"         1";"         1";"    N";"ENABLED";"876";"09.01.2016 06:17:25";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1863";"MDSYS";"SDO_COORD_OP_PARAM_VALS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"15082";"65";"0";"0";"0";"24";"0";"0";"         1";"         1";"    N";"ENABLED";"15082";"09.01.2016 06:17:25";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1864";"MDSYS";"SDO_CRS_GEOGRAPHIC_PLUS_HEIGHT";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"132";"4";"0";"0";"0";"4";"0";"0";"         1";"         1";"    N";"ENABLED";"132";"09.01.2016 06:17:29";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1865";"MDSYS";"SDO_LIGHTSOURCES_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1866";"MDSYS";"SDO_ANIMATIONS_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:24";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1867";"MDSYS";"SDO_VIEWFRAMES_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1868";"MDSYS";"SDO_SCENES_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1869";"MDSYS";"SDO_3DTHEMES_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:24";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1870";"MDSYS";"SDO_3DTXFMS_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:24";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1871";"MDSYS";"SDO_MAPS_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1872";"MDSYS";"SDO_STYLES_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"78";"5";"0";"0";"0";"322";"0";"0";"         1";"         1";"    N";"ENABLED";"78";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1873";"MDSYS";"SDO_THEMES_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1874";"MDSYS";"SDO_CACHED_MAPS_TABLE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:24";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1875";"MDSYS";"SDO_XML_SCHEMAS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"6";"5";"0";"0";"0";"111";"0";"0";"         1";"         1";"    N";"ENABLED";"6";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1876";"MDSYS";"SDO_ANNOTATION_TEXT_METADATA";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"";"";"";"";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:24";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"NO";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1877";"MDSYS";"SDO_ST_TOLERANCE";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1878";"MDSYS";"SDO_TXN_IDX_INSERTS";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1879";"MDSYS";"SDO_TXN_IDX_DELETES";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1880";"MDSYS";"SDO_TXN_IDX_EXP_UPD_RGN";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1881";"MDSYS";"SDO_CS_CONTEXT_INFORMATION";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$SESSION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1882";"MDSYS";"SDO_TOPO_MAPS";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1883";"MDSYS";"SDO_TOPO_TRANSACT_DATA";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1884";"MDSYS";"SDO_TOPO_RELATION_DATA";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1885";"MDSYS";"SDO_TOPO_DATA$";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1886";"MDSYS";"MD$RELATE";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"107";"5";"0";"0";"0";"27";"0";"0";"         1";"         1";"    N";"ENABLED";"107";"09.01.2016 06:15:10";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1887";"MDSYS";"SDO_CS_SRS";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"5962";"1126";"0";"0";"0";"1159";"0";"0";"         1";"         1";"    N";"ENABLED";"5962";"09.01.2016 06:17:29";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1888";"MDSYS";"NTV2_XML_DATA";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:15:16";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1889";"MDSYS";"SDO_PROJECTIONS_OLD_SNAPSHOT";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"42";"5";"0";"0";"0";"20";"0";"0";"         1";"         1";"    N";"ENABLED";"42";"09.01.2016 06:17:30";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1890";"MDSYS";"SDO_ELLIPSOIDS_OLD_SNAPSHOT";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"47";"5";"0";"0";"0";"27";"0";"0";"         1";"         1";"    N";"ENABLED";"47";"09.01.2016 06:17:29";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1891";"MDSYS";"SDO_DATUMS_OLD_SNAPSHOT";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"118";"5";"0";"0";"0";"35";"0";"0";"         1";"         1";"    N";"ENABLED";"118";"09.01.2016 06:17:29";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1892";"MDSYS";"SYS_NTH3ZrSUliuJPgUzjTqMA0hw==";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:45";"NO";"";"N";"N";"YES";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"1893";"MDSYS";"SYS_NTH3ZrSUljuJPgUzjTqMA0hw==";"SYSAUX";"";"";"VALID";"10";"";"1";"255";"65536";"1048576";"1";"2147483645";"";"";"";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:45";"NO";"";"N";"N";"YES";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
